name,name_hg38,n,TargetGene,category,EnhancerEffect.noAux.Rep1,EnhancerEffect.Aux.Rep1,EnhancerEffect.noAux.Rep2,EnhancerEffect.Aux.Rep2,EnhancerEffect.noAux.Rep3,EnhancerEffect.Aux.Rep3,EnhancerEffect.noAux.Rep4,EnhancerEffect.Aux.Rep4,EnhancerEffect.noAux,EnhancerEffect.Aux,ci95.EnhancerEffect.noAux.Rep1,ci95.EnhancerEffect.Aux.Rep1,ci95.EnhancerEffect.noAux.Rep2,ci95.EnhancerEffect.Aux.Rep2,ci95.EnhancerEffect.noAux,ci95.EnhancerEffect.Aux,CohesinDependence.Rep1,ci95.CohesinDependence.Rep1,CohesinDependence.Rep2,ci95.CohesinDependence.Rep2,CohesinDependence,ci95.CohesinDependence,pval.EnhancerEffect.noAux.Rep1,pval.EnhancerEffect.noAux.Rep2,pval.EnhancerEffect.noAux.Rep3,pval.EnhancerEffect.noAux.Rep4,pval.EnhancerEffect.noAux,pval.EnhancerEffect.Aux.Rep1,pval.EnhancerEffect.Aux.Rep2,pval.EnhancerEffect.Aux.Rep3,pval.EnhancerEffect.Aux.Rep4,pval.EnhancerEffect.Aux,pval.CohesinDependence.Rep1,pval.CohesinDependence.Rep2,pval.CohesinDependence,PowerToDetect.50%.CohesinDependence,adj.pval.EnhancerEffect.noAux.Rep1,adj.pval.EnhancerEffect.noAux.Rep2,adj.pval.EnhancerEffect.noAux.Rep3,adj.pval.EnhancerEffect.noAux.Rep4,adj.pval.EnhancerEffect.noAux,SCALE.normalized.observed.5Kb.noAux,SCALE.normalized.observed.5Kb.Aux,SCALE.normalized.expected.5Kb.noAux,SCALE.normalized.expected.5Kb.Aux,SCALE.normalized.oe.5Kb.noAux,SCALE.normalized.oe.5Kb.Aux,SCALE.normalized.observed.5Kb.Aux.scaled,SCALE.normalized.expected.5Kb.Aux.scaled,SCALE.normalized.oe.5Kb.Aux.scaled,DistanceToTSS.Kb,ABC.Score.noAux,ABC.Score.Aux,DistanceToCTCF,CTCFwithin5Kb,OverlapsCTCF,H3K27ac.RPM.values.noAux,H3K27ac.RPM.values.Aux,CTCF.H3K27acLow
chr7:120511445-120511945,chr7:120871391-120871891,9.0,FAM3C,putative_enhancer,0.0472412234636882,0.052231961224622,0.0316122132466967,0.0300924372075433,,,,,0.0394267183551925,0.0411621992160826,0.0367450536420348,0.022997222079757,0.0514628844144453,0.0394500287201914,0.0305474071460314,0.0238126920349067,-0.1056437025762013,0.713297992970134,0.0480755974690328,1.2166241733620458,-0.0440178876987761,0.6954655803098159,0.1639649404830361,0.3460345877299593,,,0.203740197605981,0.0925164620913168,0.4036130357381461,,,0.1736027793354129,0.7789786130897632,0.9401672103342432,0.904333098670444,0.0247627051236977,0.6247423279718601,0.7987869063695948,,,0.6951136153615824,0.5996916890144348,0.6846882700920105,1.0502361059188845,1.014104962348938,0.5710065364837646,0.6751651167869568,0.4902640909081114,0.7261395720779533,0.4834451335787368,524.727,5.7e-05,9.6e-05,13987.0,False,False,0.0819144924102946,0.0797831112078437,False
chr7:120567777-120568277,chr7:120927723-120928223,18.0,FAM3C,putative_enhancer,-0.0150709481198256,-0.0552110971402495,-0.0277054324773235,-0.0308950549602936,,,,,-0.0213881902985745,-0.0430530760502715,0.0375049559899631,0.0345599393012888,0.0305177143367194,0.0398377326593082,0.031229445459704,0.0295576847673444,-2.6634123282277185,-2.975746918329028,-0.1151262477342934,-1.2938063643408688,-1.0129368333299715,-1.4836462378955262,0.5334235662275568,0.2441792642150314,,,0.3330053429670008,0.013002577765038,0.2296559619809983,,,0.0460537523061478,0.0973896513266814,0.8636066392956101,0.1984691286939548,0.0065900531737775,0.9264518871188844,0.7417262401036014,,,0.7934397317469449,0.0,1.4156930446624756,0.0,1.091044306755066,0.0,1.2975578308105469,1.0136926450530759,0.7812312092331617,0.9291031234368109,468.395,8.9e-05,0.000233,59826.0,False,False,0.1638289848205892,0.2393493336235311,False
chr7:120590474-120591414,chr7:120950420-120951360,33.0,FAM3C,putative_enhancer,0.0067091174420289,0.002721233545759,0.0073068991782784,-0.0059565341677834,,,,,0.0070080083101536,-0.0016176503110121,0.0281505604367354,0.0240255926071506,0.0330499788695943,0.0299352554930697,0.0288362671168425,0.0248409419948492,0.5943976880309135,3.898855478400415,1.8151931513562805,3.257307555879331,1.2308288231719702,3.062107684631511,0.7103499307303491,0.6844917219844353,,,0.6731858648452357,0.8689406389907668,0.7562536967034885,,,0.9200310240922656,0.7670164978250393,0.2828805973362228,0.4365925403818727,0.0031136590498378,0.9520030103381192,0.9335895918470876,,,0.9647696370854824,2.432440280914306,2.094045639038086,1.297856688499451,1.1392902135849,1.8741978406906128,1.8380266427993768,1.499420139628126,0.8157772014535154,1.3161003342087771,445.478,0.005654,0.006909,36909.0,False,False,10.239311551286828,8.61657601044712,False
chr7:120627599-120629000,chr7:120987545-120988946,68.0,FAM3C,putative_enhancer,0.0043310279913472,0.0010742374641519,-0.0082830261392392,-0.0039692789899854,,,,,-0.001975999073946,-0.0014475207629167,0.0195191797585805,0.0203975536224981,0.0267060867085892,0.0278081961560739,0.0211855174602644,0.0216766380808486,0.7519670927322316,5.08515076538364,0.5207936177839967,-3.4433579616482586,0.2674486633103403,-10.454274314519717,0.7366780179255163,0.5307410928069798,,,0.8690936602955331,0.9283684115743558,0.7791660077281362,,,0.902112988907754,0.7728374364854242,0.7678096318502117,0.9601583273884812,0.002173182581369,0.9540008265546194,0.8954018256194558,,,0.9803622584295923,2.723155975341797,1.3199193477630615,1.4370331764221191,1.1805588006973269,1.8949847221374512,1.1180461645126345,0.9451148608345871,0.8453271546621739,0.8005656155967548,408.123,0.001421,0.001871,446.5,True,True,0.4914869544617677,1.2765297793254993,True
chr7:120636321-120636821,chr7:120996267-120996767,15.0,FAM3C,putative_enhancer,0.0239293819296933,0.0054840636618797,0.0262653957106519,0.0293472962378069,,,,,0.0250973888201726,0.0174156799498433,0.0443863795351304,0.0565012485814942,0.0539850427660005,0.065377736584709,0.0427521572404674,0.0586977192489434,0.7708230125628649,2.7958503725166364,-0.1173369158837801,2.1722852213453465,0.3060760195162179,2.1537490258219747,0.3665880622703601,0.3178557423224499,,,0.3011300606077562,0.822965397501811,0.3022467702901075,,,0.467416110469431,0.5974294377290089,0.9171873074232442,0.784668403409686,0.0039492329958586,0.8429910506833832,0.795782721785702,,,0.7870904654843927,3.4594593048095703,0.737223207950592,1.4663958549499512,1.2281750440597534,2.3591580390930176,0.6002590656280518,0.5278812002923432,0.8794222827434572,0.4298094154292174,399.851,0.000391,0.000298,5669.0,False,False,0.0819144924102946,0.2393493336235311,False
chr7:120716317-120716817,chr7:121076263-121076763,12.0,FAM3C,putative_enhancer,0.0392933677756536,-0.0062792634381774,0.028316731896933,-0.018474645432199,,,,,0.0338050498362933,-0.0123769544351882,0.0298048966319591,0.0431852080304117,0.0486034694948183,0.0539350051782597,0.0356411292304992,0.041741445960208,1.1598046640855273,1.2406282698823332,1.6524285888443222,0.7036950078154284,1.3661273831905485,0.6601595589575535,0.1814879430545191,0.3313916317547799,,,0.2097651067895371,0.8163175092165642,0.5563496429019397,,,0.6385125684902216,0.094090728884535,0.0007618055288974,0.0018960628547473,0.0337067720485757,0.6588695351119968,0.7987869063695948,,,0.69988171575769,0.0,0.7970655560493469,0.0,1.46642005443573,0.0,0.5435451865196228,0.5707307066589415,1.0500152058698828,0.38920001755063255,319.855,0.000168,0.000393,5016.0,False,False,0.1638289848205892,0.797831112078437,False
chr7:120721329-120721829,chr7:121081275-121081775,10.0,FAM3C,putative_enhancer,0.0393812213309555,0.0288883219889677,0.0635947064034179,0.0078736453913279,,,,,0.0514879638671867,0.0183809836901478,0.0745781695263604,0.0661758928436374,0.0691115219719675,0.0520122469117513,0.0691576658165845,0.0541853861006653,0.2664442337581824,1.6005481891925863,0.8761902391469375,0.8033342704875824,0.6430042613927893,0.9632118393905088,0.2263151501996758,0.0475308256365966,,,0.0840648811240044,0.331863155426794,0.818335193205102,,,0.5247373414826917,0.751669998740921,0.061244305114573,0.22315558666664,0.0123055535934984,0.7104566282185464,0.3675717182563471,,,0.4505480946665621,2.95454740524292,0.6192455887794495,1.9314972162246704,1.4702905416488647,1.5296669006347656,0.4211722612380981,0.44340452274874975,1.0527866289799415,0.3015761256489199,314.843,0.000628,0.000583,4.0,True,True,0.2457434772308838,0.2393493336235311,True
chr7:120723072-120723572,chr7:121083018-121083518,20.0,FAM3C,putative_enhancer,0.0118871465091861,0.0154459674239974,0.0028932496183224,0.0376789886428706,,,,,0.0073901980637542,0.026562478033434,0.0502823715413295,0.0344552932187012,0.0482152894720244,0.0496264384465419,0.0472842724333547,0.0391563726797841,-0.2993839532524577,3.610114910070792,-12.023068733598269,12.815030697301,-2.5942849980857434,4.7885268857750924,0.6096917430264883,0.8995914332271896,,,0.7289228330807713,0.463803800924466,0.1267476092067569,,,0.1987424140983713,0.8725958862488261,0.0816170120880711,0.3016057187782398,0.0024619747708071,0.9364284010576536,0.9895826346708728,,,0.9654871766842044,2.95454740524292,0.6192455887794495,1.9314972162246704,1.4702905416488647,1.5296669006347656,0.4211722612380981,0.44340452274874975,1.0527866289799415,0.3015761256489199,313.1,0.000538,0.0005,1560.0,True,False,0.4095724620514731,1.037180445701968,False
chr7:120724790-120725290,chr7:121084736-121085236,14.0,FAM3C,putative_enhancer,0.0284840532195423,-0.0101623719749037,-0.0263866918181639,-0.0172415857105906,,,,,0.0010486807006892,-0.0137019788427472,0.0375434842882611,0.0396664831079685,0.0458575648276884,0.0470725808102344,0.0397258645401303,0.0388881679561926,1.3567740832590336,1.3426022363402583,0.3465802447155572,-1.8981623248072,14.065920669413824,33.56132366448771,0.2971276748048592,0.3292163338189522,,,0.966581627683369,0.6851120957036483,0.5533647908254875,,,0.5749019702264336,0.0691888004296311,0.7261834325235499,0.4261945756927903,0.0020902867619279,0.7645908901019687,0.7987869063695948,,,0.9985012395314802,2.95454740524292,0.6192455887794495,1.9314972162246704,1.4702905416488647,1.5296669006347656,0.4211722612380981,0.44340452274874975,1.0527866289799415,0.3015761256489199,311.382,0.000618,0.000574,3278.0,True,False,0.7372304316926517,1.037180445701968,False
chr7:120739478-120740100,chr7:121099424-121100046,16.0,FAM3C,putative_enhancer,0.0165933369845579,0.0188146221321243,-0.0197525553902151,-0.0026012781027225,,,,,-0.0015796092028285,0.0081066720147009,0.0445522692288755,0.0388719503696086,0.0553805597494482,0.0553688258712204,0.044739030633112,0.044223265470655,-0.1338660903249016,3.231036903128667,0.8683067556914105,-3.26626229418006,6.132074439794447,-31.51915333830002,0.5185007339241487,0.4393189253806434,,,0.9465476745292668,0.4234860519486726,0.9244278796284868,,,0.7245164968941784,0.9363522495069888,0.6099397158882134,0.7083132003837955,0.0020915033662239,0.9264518871188844,0.8556487454570063,,,0.9985012395314802,1.9943218231201167,1.5526615381240845,2.0026180744171143,1.538352370262146,0.995857298374176,1.0093015432357788,1.1117675455051974,1.1015216109975972,0.7227001325437443,296.633,0.000199,0.000298,8400.5,False,False,0.0819144924102946,0.1595662224156874,False
chr7:120742631-120743131,chr7:121102577-121103077,20.0,FAM3C,putative_enhancer,-0.0073751831171988,0.0150910041380091,0.0001474969898807,0.0208334479555093,,,,,-0.003613843063659,0.0179622260467592,0.0279210126401136,0.039449700732546,0.0327512904759718,0.0416564886053477,0.027457664347683,0.038813190565744,3.046187043521285,-4.959073972344521,-140.2465974549739,273.0525768725888,5.970394599419241,-9.50975343470755,0.7470824090566592,0.9947996510067711,,,0.8629886327258938,0.4761225557268504,0.3949755378622691,,,0.3844344118578321,0.2433904891269257,0.326726224215323,0.2335186234398026,0.0021780413535366,0.9544798265490904,1.0,,,0.977180187164678,1.249980092048645,0.6911004781723022,2.047764301300049,1.584493637084961,0.6104121208190918,0.4361648559570312,0.49485548746405855,1.1345605970885901,0.3123114210253745,293.541,0.000234,0.000309,5308.5,False,False,0.1638289848205892,0.3191324448313748,False
chr7:120747922-120748422,chr7:121107868-121108368,3.0,FAM3C,putative_enhancer,-0.0961097454706612,-0.0724866988498228,-0.019941996975293,-0.051122319048583,,,,,-0.058025871222977,-0.0618045089492029,0.0524161255695049,0.0561377020034601,0.1122007897669401,0.0856906579922377,0.0299642514583494,0.0450372367762147,0.2457924168371622,-0.3081927401953022,-1.5635506369758505,-7.862538203694715,-0.0651198792294831,-1.2119680515919569,0.1014664182394119,0.7305031732887699,,,0.2790803295910741,0.1771996712543602,0.4119176991569594,,,0.2376007448574691,0.2584477312301065,0.7342995136061781,0.9257386803045063,0.0041181174168007,0.5377205108728224,0.940713403476428,,,0.7816832574275067,2.898611307144165,1.3689687252044678,2.0999908447265625,1.57808518409729,1.3802971839904783,0.8674871921539307,0.9802361700366394,1.1299718893286257,0.6211554048948789,288.25,0.000353,0.000547,17.5,True,True,0.1638289848205892,0.0797831112078437,True
chr7:120753354-120753854,chr7:121113300-121113800,14.0,FAM3C,putative_enhancer,0.023081345425106,0.0544063215204414,0.0141324172296952,0.0229532031642867,,,,,0.0186068813274006,0.038679762342364,0.0465837707006823,0.0313202115553767,0.0321466581029519,0.0423341736733073,0.0366436297545069,0.0354883197060294,-1.3571555521742908,1.9662618081811207,-0.6241526690888519,3.113026065039868,-1.0787880387781053,2.1854293407584136,0.3998837896237402,0.5991400374343541,,,0.456761463547256,0.0297589219182598,0.4292704949069242,,,0.1132206716371078,0.199169837403716,0.7007067778197096,0.350945036487954,0.0038542332664016,0.8770560427882034,0.9107740295017802,,,0.8365946806023424,1.285920023918152,2.8042309284210205,2.12770676612854,1.5872586965560913,0.604369044303894,1.7667131423950195,2.007941112579582,1.1365404898764986,1.2650370255872943,282.818,0.000211,0.000501,5414.5,False,False,0.4095724620514731,0.1595662224156874,False
chr7:120768106-120768606,chr7:121128052-121128552,11.0,FAM3C,putative_enhancer,-0.0270472601127602,0.0015820067718202,-0.0325113698814614,0.0069903833865925,,,,,-0.0297793149971108,0.0042861950792064,0.0675438862381695,0.0365260546038482,0.086195502606977,0.0544345542387467,0.0740282240624173,0.0381310079863071,1.0584904631827734,-2.2447078036346886,1.2150134987261367,-2.303773176322798,1.1439319567835016,-1.7626347322483935,0.3832979161591299,0.2924612574029502,,,0.2968459358536198,0.9551706139275732,0.8309788351179664,,,0.8759119254536054,0.3771262165957995,0.3256246559258827,0.2321497205871919,0.0046741824041544,0.8587189366311837,0.795129043564271,,,0.7870904654843927,18.671586990356445,4.948242664337158,2.235971450805664,1.686391830444336,8.350547790527344,2.9342188835144043,3.5431389690639534,1.2075237648755885,2.1010176693377374,268.066,0.003093,0.001243,1122.0,True,False,0.655315939282357,0.2393493336235311,False
chr7:120780782-120781282,chr7:121140728-121141228,19.0,FAM3C,putative_enhancer,0.0073759975070533,0.0355163940210842,0.0073403316650525,-0.0135705428330288,,,,,0.0073581645860529,0.0109729255940277,0.044815321315004,0.0378822032219045,0.0403561303215438,0.0445922186039229,0.0406845184501239,0.0372612260824207,-3.815130968675289,4.340463562913024,2.8487642592007574,6.065556710354928,-0.4912585150414281,4.616224537295023,0.7557688904093456,0.7529024594590575,,,0.7343323984450817,0.1014408548536277,0.5892603541218369,,,0.6032650309301552,0.1020649071282604,0.3694647532988808,0.8371157913236376,0.0024870200406846,0.956001362909378,0.943613646668975,,,0.9654871766842044,2.563394069671631,2.831653118133545,2.3479278087615967,1.7586901187896729,1.091768741607666,1.6100921630859375,2.0275764933760336,1.2592922209133643,1.1528901619820706,255.39,0.000417,0.000545,13798.0,False,False,0.2457434772308838,0.0,False
chr7:120803687-120804187,chr7:121163633-121164133,13.0,FAM3C,putative_enhancer,-0.0143062876710969,0.0084236562850058,0.009531858594897,-0.0505035083541582,,,,,-0.0023872145380999,-0.0210399260345761,0.0489001229380735,0.0424430552866587,0.0544859925796026,0.058460884900311,0.0499565849672945,0.0464676818473794,1.588807975812213,-3.535011277240052,6.29839042945892,5.909767155763663,-7.813588263132427,-20.62840123171819,0.6148076231382981,0.7345928486473786,,,0.927018731606872,0.7459701835171368,0.0957887828449093,,,0.4076959980202942,0.395662058413907,0.0586908754217066,0.4721246581800024,0.0021013477888434,0.9369851745833746,0.940713403476428,,,0.994810710041368,9.105108261108398,3.356197595596313,2.563175201416016,1.91576898097992,3.552277088165283,1.751880168914795,2.403171245933421,1.3717669469112748,1.2544160253797558,232.485,0.001179,0.000739,36703.0,False,False,0.0819144924102946,0.2393493336235311,False
chr7:120832284-120832784,chr7:121192230-121192730,5.0,FAM3C,putative_enhancer,0.0339023038003379,-0.0200820187561457,0.0171427512972246,0.0387656524759478,,,,,0.0255225275487812,0.009341816859901,0.0445339756800682,0.0613270625598026,0.0849252541640821,0.0574920073272642,0.0486159249922357,0.0486077227621741,1.5923496784883842,2.3420977126531404,-1.261343690042558,4.811103858641394,0.633977597162117,2.2093213177998248,0.45552675374395,0.7028162580626175,,,0.5391873298215977,0.6296889759362259,0.4220676368475302,,,0.8178235055616767,0.2535170901732625,0.6344335013405932,0.6038461858179494,0.0030770275366713,0.9177952516839016,0.9352212806708554,,,0.8959389459030889,0.0,3.135423421859741,0.0,2.158769130706787,0.0,1.4524126052856443,2.2450881381734407,1.5457647393378453,1.0399853139855286,203.888,0.000119,0.000409,45601.0,False,False,0.1638289848205892,0.0797831112078437,False
chr7:120842864-120843364,chr7:121202810-121203310,19.0,FAM3C,putative_enhancer,-0.0077913353274638,0.0329257322123732,0.0132075174853731,0.025216644147102,,,,,0.0027080910789546,0.0290711881797376,0.0293446343013314,0.0275884732769238,0.024636253332666,0.0289067314022048,0.0235854728327508,0.0248506884168058,5.225942130396109,-5.09147859845857,-0.909264490849889,2.108527433581758,-9.734937390273991,10.446760669875,0.7398348054867455,0.5673495251478229,,,0.8993809420285148,0.125989221063539,0.3113213717762202,,,0.165091444751646,0.0594597681357262,0.409085853337552,0.0844157118593145,0.0021609375455077,0.9540008265546194,0.90429451031195,,,0.9884124826751188,1.2808986902236938,0.6922138333320618,3.0588972568511963,2.2763426303863525,0.4187452495098114,0.3040903508663177,0.4956526941332834,1.629952051218537,0.217740811305807,193.308,0.000161,0.000268,35021.0,False,False,0.3276579696411785,0.3989155560392185,False
chr7:120871860-120872360,chr7:121231806-121232306,20.0,FAM3C,putative_enhancer,-0.0182715093543006,-0.0136369691303972,-0.0156633644007897,-0.025496418209345,,,,,-0.0169674368775452,-0.0195666936698711,0.0251151431934624,0.021040625776049,0.0238256639865816,0.0299448556671707,0.0196407756051305,0.0191998346762131,0.2536484607831583,-1.2743637710472506,-0.6277740565149228,-2.4080132575801945,-0.1531908921238302,-1.429952506780206,0.4237340799203852,0.4866049732601802,,,0.4158141994479855,0.5138681566916354,0.2942511942426421,,,0.3363213020478711,0.700789005248118,0.6152541292330161,0.8359224653759555,0.0071263739638355,0.8991430476359394,0.8795904312073413,,,0.8251153466261756,2.612011909484864,2.1112914085388184,3.5451083183288574,2.6686956882476807,0.7367932200431824,0.7911322712898254,1.5117687979528132,1.9108924786068318,0.566482238289044,164.312,0.00019,0.000263,6025.0,False,False,0.0819144924102946,0.0797831112078437,False
chr7:120889432-120889932,chr7:121249378-121249878,5.0,FAM3C,putative_enhancer,-0.0564362218139683,-0.0609013573335013,0.005733807919164,-0.0559233779488237,,,,,-0.0253512069474021,-0.0584123676411625,0.0844078834213788,0.0690363426497155,0.0854436590690089,0.0943787837600426,0.0842810429111221,0.0803486508057331,-0.0791182573179948,-1.1382647869218276,10.753270206682576,12.413153107485975,-1.3041257074014183,-2.6322797700469542,0.2157031131731445,0.8984562644283705,,,0.5431805614632415,0.1443605139893319,0.2482707220946393,,,0.1513919186568936,0.8982167325796153,0.164758112842781,0.3865086429317591,0.0027767225443708,0.699235472986713,0.9895826346708728,,,0.8967153557227168,3.120096445083618,1.6557657718658447,3.848023653030396,2.9538424015045166,0.8108308911323547,0.5605463981628418,1.1855942862749622,2.115068890350401,0.40137356270203267,146.74,0.000121,0.000172,11547.0,False,False,0.0,0.0797831112078437,False
chr7:120899840-120900340,chr7:121259786-121260286,7.0,FAM3C,putative_enhancer,0.0271332954612934,0.0250368629251773,-0.0193888131039015,-0.0291663745308039,,,,,0.0038722411786959,-0.0020647558028133,0.0824177719285555,0.0444589887610816,0.0796424051441006,0.0781104106789942,0.0778892033002866,0.0578862930700453,0.0772642062261377,2.499672209656241,-0.5042888068756941,-2.4076377885053377,1.5332198351107291,13.895932915133631,0.4827322935661663,0.6109071635027663,,,0.9128052416736204,0.4770930769839777,0.4768083288587773,,,0.952118870713716,0.9536588075017484,0.6956752928034173,0.8359513968284352,0.0021137837904197,0.9180806192935166,0.920087183068416,,,0.9935531502586158,1.906010866165161,1.366610765457153,4.208668231964111,3.26537561416626,0.4528774321079254,0.4185156524181366,0.9785477768766986,2.3381390873508088,0.2996738878497506,136.332,0.000163,0.000242,21955.0,False,False,0.3276579696411785,0.3191324448313748,False
chr7:120911625-120912428,chr7:121271571-121272374,22.0,FAM3C,putative_enhancer,-0.0382513457177123,-0.0368624382751142,-0.06051377342499,-0.0277177016483659,,,,,-0.0493825595713511,-0.03229006996174,0.0393675279358516,0.0416351539070906,0.0392470616228576,0.0447869472758081,0.0351171429888291,0.0398376929169931,0.0363100282235295,-0.9755047616947912,0.5419604483477888,-0.789123423229434,0.3461240113509058,-0.6278774366180061,0.0833188820670506,0.0056093132263769,,,0.0145646128844809,0.0701789936980156,0.238386372841809,,,0.1032216608647061,0.942532581284376,0.192621285405701,0.2921857093894106,0.0492493927177604,0.4914401857514175,0.0813350417824653,,,0.1394995949669555,5.3656110763549805,1.4936233758926392,4.4618916511535645,3.550612211227417,1.202541708946228,0.4206664264202118,1.0694938682719135,2.5423798594807576,0.3012139277583275,124.396,0.000995,0.000643,33891.5,False,False,0.655315939282357,0.6382648896627496,False
chr7:120918298-120919538,chr7:121278244-121279484,44.0,FAM3C,putative_enhancer,-0.0348934523780297,-0.015070533765377,0.0128676716154086,-0.0209143402417482,,,,,-0.0110128903813105,-0.0179924370035626,0.0267328698926951,0.0266584473336785,0.0257033700050806,0.0339657002508205,0.0235919874348553,0.0263493118108268,0.5680985188250968,-0.7365196096226289,2.625339911278434,2.773914892012317,-0.6337615630948812,-2.360748494253021,0.0281418251053406,0.4099511146940937,,,0.4466206920720684,0.3026567238335277,0.2215228553819563,,,0.2073814769782532,0.1378989243409044,0.0704578442521692,0.6014684645135935,0.0039303130152062,0.2428104579336829,0.8469123985909984,,,0.8281918339666775,2.5001814365386963,5.397828102111816,4.643952369689941,3.744000434875488,0.538373589515686,1.4417273998260498,3.8650600615729545,2.6808535354594842,1.0323342809977567,117.504,0.002869,0.007435,40783.0,False,False,15.154181095904503,18.908597356258955,False
chr7:120922221-120923079,chr7:121282167-121283025,19.0,FAM3C,putative_enhancer,0.0056348957818028,0.0300731505619949,0.0374572129605736,0.0230895300555913,,,,,0.0215460543711882,0.0265813403087931,0.0373882313605775,0.0246332683768463,0.031118138123943,0.0352558076081079,0.0306811126788458,0.0257886594957337,-4.336948849899289,6.962534154834104,0.3835758661517428,1.2462383303284288,-0.2336987483118096,1.642547831469387,0.8111293571816003,0.1064174553930261,,,0.3167542309084886,0.1614393314253396,0.3554856996963302,,,0.2045260713071857,0.2378833628935556,0.5538604395239057,0.7835268093185335,0.0056994934395691,0.959422797571454,0.5440678278187914,,,0.7930249809795255,7.789577484130859,5.46431827545166,4.786657333374023,3.885789394378662,1.627352237701416,1.406231164932251,3.91266967577359,2.7823800817259907,1.006917562045451,113.772,0.002684,0.002551,44515.0,False,False,6.307415915592686,6.462432007835339,False
chr7:120927165-120927834,chr7:121287111-121287780,21.0,FAM3C,putative_enhancer,-0.0296692838807493,-0.0282251421374583,-0.0255506071130926,-0.0123464761438355,,,,,-0.0276099454969209,-0.0202858091406469,0.0350310820707416,0.0257847321480072,0.035904827629487,0.0345888087910363,0.0334528744331394,0.0273964334871082,0.0486746410562338,-1.379412159368978,0.5167834529650372,-1.118576091389719,0.2652716702063309,-1.0923389902690297,0.1867322745669875,0.2493948645065333,,,0.1796847805017601,0.168059604717496,0.6040162039816943,,,0.3100042312699477,0.945547851195448,0.3759687728465465,0.6392461244468937,0.0119383496003555,0.6653532240543858,0.7473257768073698,,,0.6621618039017536,3.737464904785156,8.390932083129883,4.942234516143799,4.076347351074219,0.756229817867279,2.058443784713745,6.008241807698204,2.9188271737611733,1.4739277929538936,108.923,0.001894,0.003478,49364.5,False,False,4.9148695446176776,5.265685339717684,False
chr7:120928795-120929447,chr7:121288741-121289393,19.0,FAM3C,putative_enhancer,-0.0508551933147034,-0.0233497432252923,-0.0441830729448093,-0.0557671021565144,,,,,-0.0475191331297564,-0.0395584226909034,0.0429366470524726,0.0348580902923357,0.0513407008500319,0.0416697776602123,0.0452209302296767,0.0350751708704881,0.540858234855213,-0.6885841905986309,-0.2621825156021894,-0.7758329021671542,0.1675264238746815,-0.6158159843882548,0.0321383511843244,0.0609755249151799,,,0.0294818079707378,0.2800066173800664,0.0265644736899816,,,0.060953576998373,0.1410747520949679,0.5161347629839975,0.6004188549354921,0.0498434393021027,0.2617918505513165,0.4188055790226835,,,0.234954255888934,3.737464904785156,8.390932083129883,4.942234516143799,4.076347351074219,0.756229817867279,2.058443784713745,6.008241807698204,2.9188271737611733,1.4739277929538936,107.301,0.002664,0.004894,50986.0,False,False,3.849981143283847,5.82416711817259,False
chr7:120937862-120938362,chr7:121297808-121298308,7.0,FAM3C,putative_enhancer,0.2465413212126761,0.2351267178961156,0.2323232763131217,0.2220696042430768,,,,,0.2394322987628989,0.2285981610695962,0.1130161566369133,0.0959572105538237,0.0998537527524062,0.0972760233506294,0.1056072169365294,0.0954693078157537,0.0462989459958064,0.2498046602700419,0.0441353627271732,0.2003625735579031,0.0452492740088977,0.2021745777032169,5.501735135672522e-10,2.605704984360145e-09,,,5.129908631232962e-11,1.0238426342844868e-10,1.0541442179837464e-07,,,1.1574025278351231e-10,0.7288603843679817,0.6810106582515687,0.6762531761621746,0.57421564483962,1.5955031893450313e-08,7.158831588610505e-08,,,1.373237079745439e-09,17.90113639831543,19.89017677307129,5.363602161407471,4.518049716949463,3.337521314620972,4.40238094329834,14.242159329443457,3.235103672595727,3.1522802204677927,98.31,0.005506,0.007569,53842.0,False,False,6.880817362464748,8.935708455278494,False
chr7:120938534-120939250,chr7:121298480-121299196,7.0,FAM3C,putative_enhancer,0.2843563396001157,0.2682108780936231,0.2938557894517292,0.2679304364743239,,,,,0.2891060645259224,0.2680706572839735,0.122565500997341,0.0984369689464897,0.1117875804818026,0.1347496671616608,0.1161422554788849,0.1152558029121129,0.0567789750325161,0.1564795913983017,0.0882247480159445,0.1412529472189905,0.0727601729020901,0.0930527806711047,1.329873610307302e-12,1.1000291192688377e-13,,,5.0471119460856585e-15,2.477542619896946e-13,2.6398541181716486e-10,,,8.99412127744178e-14,0.5036629405531465,0.2667641204205675,0.1762696719254285,0.999620410733466,4.3387126536275725e-11,3.828101335055555e-12,,,1.596722688398008e-13,17.90113639831543,19.89017677307129,5.363602161407471,4.518049716949463,3.337521314620972,4.40238094329834,14.242159329443457,3.235103672595727,3.1522802204677927,97.53,0.015827,0.021758,53062.0,False,False,11.222285460210363,14.360960017411866,False
